0.175	0.385	0
0.21	0.385	0
0.245	0.385	0
0.28	0.385	0
0.315	0.385	0
0.35	0.385	2
0.385	0.385	2
0.42	0.385	2
0.455	0.385	2
0.49	0.385	2
0.525	0.385	2
0.56	0.385	2
0.595	0.385	2
0.63	0.385	2
0.665	0.385	0
0.7	0.385	0
0.735	0.385	0
0.77	0.385	0
0.805	0.385	0
0.84	0.385	0
0.875	0.385	0
0.91	0.385	1
0.945	0.385	1
0.98	0.385	1
0	0.42	0
0.035	0.42	0
0.07	0.42	0
0.105	0.42	0
0.14	0.42	0
0.175	0.42	0
0.21	0.42	0
0.245	0.42	0
0.28	0.42	0
0.315	0.42	0
0.35	0.42	2
0.385	0.42	2
0.42	0.42	2
0.455	0.42	2
0.49	0.42	2
0.525	0.42	2
0.56	0.42	2
0.595	0.42	2
0.63	0.42	2
0.665	0.42	2
0.7	0.42	0
0.735	0.42	0
0.77	0.42	0
0.805	0.42	0
0.84	0.42	0
0.875	0.42	0
0.91	0.42	0
0.945	0.42	0
0.98	0.42	0
0	0.455	0
0.035	0.455	0
0.07	0.455	0
0.105	0.455	0
0.14	0.455	0
0.175	0.455	0
0.21	0.455	0
0.245	0.455	0
0.28	0.455	0
0.315	0.455	2
0.35	0.455	2
0.385	0.455	2
0.42	0.455	2
0.455	0.455	2
0.49	0.455	2
0.525	0.455	2
0.56	0.455	2
0.595	0.455	2
0.63	0.455	2
0.665	0.455	2
0.7	0.455	0
0.735	0.455	0
0.77	0.455	0
0.805	0.455	0
0.84	0.455	0
0.875	0.455	0
0.91	0.455	0
0.945	0.455	0
0.98	0.455	0
0	0.49	0
0.035	0.49	0
0.07	0.49	0
0.105	0.49	0
0.14	0.49	0
0.175	0.49	0
0.21	0.49	0
0.245	0.49	0
0.28	0.49	0
0.315	0.49	2
0.35	0.49	2
0.385	0.49	2
0.42	0.49	2
0.455	0.49	2
0.49	0.49	2
0.525	0.49	2
0.56	0.49	2
0.595	0.49	2
0.63	0.49	2
0.665	0.49	2
0.7	0.49	0
0.735	0.49	0
0.77	0.49	0
0.805	0.49	0
0.84	0.49	0
0.875	0.49	0
0.91	0.49	0
0.945	0.49	0
0.98	0.49	0
0	0.525	0
0.035	0.525	0
0.07	0.525	0
0.105	0.525	0
0.14	0.525	0
0.175	0.525	0
0.21	0.525	0
0.245	0.525	0
0.28	0.525	0
0.315	0.525	2
0.35	0.525	2
0.385	0.525	2
0.42	0.525	2
0.455	0.525	2
0.49	0.525	2
0.525	0.525	2
0.56	0.525	2
0.595	0.525	2
0.63	0.525	2
0.665	0.525	2
0.7	0.525	0
0.735	0.525	0
0.77	0.525	0
0.805	0.525	0
0.84	0.525	0
0.875	0.525	0
0.91	0.525	0
0.945	0.525	0
0.98	0.525	0
0	0.56	0
0.035	0.56	0
0.07	0.56	0
0.105	0.56	0
0.14	0.56	0
0.175	0.56	0
0.21	0.56	0
0.245	0.56	0
0.28	0.56	0
0.315	0.56	2
0.35	0.56	2
0.385	0.56	2
0.42	0.56	2
0.455	0.56	2
0.49	0.56	2
0.525	0.56	2
0.56	0.56	2
0.595	0.56	2
0.63	0.56	2
0.665	0.56	2
0.7	0.56	0
0.735	0.56	0
0.77	0.56	0
0.805	0.56	0
0.84	0.56	0
0.875	0.56	0
0.91	0.56	0
0.945	0.56	0
0.98	0.56	0
0	0.595	0
0.035	0.595	0
0.07	0.595	0
0.105	0.595	0
0.14	0.595	0
0.175	0.595	0
0.21	0.595	0
0.245	0.595	0
0.28	0.595	0
0.315	0.595	0
0.35	0.595	2
0.385	0.595	2
0.42	0.595	2
0.455	0.595	2
0.49	0.595	2
0.525	0.595	2
0.56	0.595	2
0.595	0.595	2
0.63	0.595	2
0.665	0.595	2
0.7	0.595	0
0.735	0.595	0
0.77	0.595	0
0.805	0.595	0
0.84	0.595	0
0.875	0.595	0
0.91	0.595	0
0.945	0.595	0
0.98	0.595	0
0	0.63	1
0.035	0.63	1
0.07	0.63	1
0.105	0.63	1
0.14	0.63	1
0.175	0.63	0
0.21	0.63	0
0.245	0.63	0
0.28	0.63	0
0.315	0.63	0
0.35	0.63	2
0.385	0.63	2
0.42	0.63	2
0.455	0.63	2
0.49	0.63	2
0.525	0.63	2
0.56	0.63	2
0.595	0.63	2
0.63	0.63	2
0.665	0.63	0
0.7	0.63	0
0.735	0.63	0
0.77	0.63	0
0.805	0.63	0
0.84	0.63	0
0.875	0.63	1
0.91	0.63	1
0.945	0.63	1
0.98	0.63	1
0	0.665	1
0.035	0.665	1
0.07	0.665	1
0.105	0.665	1
0.14	0.665	1
0.175	0.665	1
0.21	0.665	1
0.245	0.665	0
0.28	0.665	0
0.315	0.665	0
0.35	0.665	0
0.385	0.665	0
0.42	0.665	2
0.455	0.665	2
0.49	0.665	2
0.525	0.665	2
0.56	0.665	2
0.595	0.665	2
0.63	0.665	0
0.665	0.665	0
0.7	0.665	0
0.735	0.665	0
0.77	0.665	0
0.805	0.665	1
0.84	0.665	1
0.875	0.665	1
0.91	0.665	1
0.945	0.665	1
0.98	0.665	1
0	0.7	1
0.035	0.7	1
0.07	0.7	1
0.105	0.7	1
0.14	0.7	1
0.175	0.7	1
0.21	0.7	1
0.245	0.7	1
0.28	0.7	0
0.315	0.7	0
0.35	0.7	0
0.385	0.7	0
0.42	0.7	0
0.455	0.7	0
0.49	0.7	0
0.525	0.7	0
0.56	0.7	0
0.595	0.7	0
0.63	0.7	0
0.665	0.7	0
0.7	0.7	0
0.735	0.7	0
0.77	0.7	1
0.805	0.7	1
0.84	0.7	1
0.875	0.7	1
0.91	0.7	1
0.945	0.7	1
0.98	0.7	1
0	0.735	1
0.035	0.735	1
0.07	0.735	1
0.105	0.735	1
0.14	0.735	1
0.175	0.735	1
0.21	0.735	1
0.245	0.735	1
0.28	0.735	1
0.315	0.735	0
0.35	0.735	0
0.385	0.735	0
0.42	0.735	0
0.455	0.735	0
0.49	0.735	0
0.525	0.735	0
0.56	0.735	0
0.595	0.735	0
0.63	0.735	0
0.665	0.735	0
0.7	0.735	0
0.735	0.735	1
0.77	0.735	1
0.805	0.735	1
0.84	0.735	1
0.875	0.735	1
0.91	0.735	1
0.945	0.735	1
0.98	0.735	1
0	0.77	1
0.035	0.77	1
0.07	0.77	1
0.105	0.77	1
0.14	0.77	1
0.175	0.77	1
0.21	0.77	1
0.245	0.77	1
0.28	0.77	1
0.315	0.77	1
0.35	0.77	0
0.385	0.77	0
0.42	0.77	0
0.455	0.77	0
0.49	0.77	0
0.525	0.77	0
0.56	0.77	0
0.595	0.77	0
0.63	0.77	0
0.665	0.77	0
0.7	0.77	1
0.735	0.77	1
0.77	0.77	1
0.805	0.77	1
0.84	0.77	1
0.875	0.77	1
0.91	0.77	1
0.945	0.77	1
0.98	0.77	1
0	0.805	1
0.035	0.805	1
0.07	0.805	1
0.105	0.805	1
0.14	0.805	1
0.175	0.805	1
0.21	0.805	1
0.245	0.805	1
0.28	0.805	1
0.315	0.805	1
0.35	0.805	0
0.385	0.805	0
0.42	0.805	0
0.455	0.805	0
0.49	0.805	0
0.525	0.805	0
0.56	0.805	0
0.595	0.805	0
0.63	0.805	0
0.665	0.805	1
0.7	0.805	1
0.735	0.805	1
0.77	0.805	1
0.805	0.805	1
0.84	0.805	1
0.875	0.805	1
0.91	0.805	1
0.945	0.805	1
0.98	0.805	1
0	0.84	1
0.035	0.84	1
0.07	0.84	1
0.105	0.84	1
0.14	0.84	1
0.175	0.84	1
0.21	0.84	1
0.245	0.84	1
0.28	0.84	1
0.315	0.84	1
0.35	0.84	1
0.385	0.84	0
0.42	0.84	0
0.455	0.84	0
0.49	0.84	0
0.525	0.84	0
0.56	0.84	0
0.595	0.84	0
0.63	0.84	0
0.665	0.84	1
0.7	0.84	1
0.735	0.84	1
0.77	0.84	1
0.805	0.84	1
0.84	0.84	1
0.875	0.84	1
0.91	0.84	1
0.945	0.84	1
0.98	0.84	1
0	0.875	1
0.035	0.875	1
0.07	0.875	1
0.105	0.875	1
0.14	0.875	1
0.175	0.875	1
0.21	0.875	1
0.245	0.875	1
0.28	0.875	1
0.315	0.875	1
0.35	0.875	1
0.385	0.875	0
0.42	0.875	0
0.455	0.875	0
0.49	0.875	0
0.525	0.875	0
0.56	0.875	0
0.595	0.875	0
0.63	0.875	1
0.665	0.875	1
0.7	0.875	1
0.735	0.875	1
0.77	0.875	1
0.805	0.875	1
0.84	0.875	1
0.875	0.875	1
0.91	0.875	1
0.945	0.875	1
0.98	0.875	1
0	0.91	1
0.035	0.91	1
0.07	0.91	1
0.105	0.91	1
0.14	0.91	1
0.175	0.91	1
0.21	0.91	1
0.245	0.91	1
0.28	0.91	1
0.315	0.91	1
0.35	0.91	1
0.385	0.91	1
0.42	0.91	0
0.455	0.91	0
0.49	0.91	0
0.525	0.91	0
0.56	0.91	0
0.595	0.91	0
0.63	0.91	1
0.665	0.91	1
0.7	0.91	1
0.735	0.91	1
0.77	0.91	1
0.805	0.91	1
0.84	0.91	1
0.875	0.91	1
0.91	0.91	1
0.945	0.91	1
0.98	0.91	1
0	0.945	1
0.035	0.945	1
0.07	0.945	1
0.105	0.945	1
0.14	0.945	1
0.175	0.945	1
0.21	0.945	1
0.245	0.945	1
0.28	0.945	1
0.315	0.945	1
0.35	0.945	1
0.385	0.945	1
0.42	0.945	0
0.455	0.945	0
0.49	0.945	0
0.525	0.945	0
0.56	0.945	0
0.595	0.945	0
0.63	0.945	1
0.665	0.945	1
0.7	0.945	1
0.735	0.945	1
0.77	0.945	1
0.805	0.945	1
0.84	0.945	1
0.875	0.945	1
0.91	0.945	1
0.945	0.945	1
0.98	0.945	1
0	0.98	1
0.035	0.98	1
0.07	0.98	1
0.105	0.98	1
0.14	0.98	1
0.175	0.98	1
0.21	0.98	1
0.245	0.98	1
0.28	0.98	1
0.315	0.98	1
0.35	0.98	1
0.385	0.98	1
0.42	0.98	0
0.455	0.98	0
0.49	0.98	0
0.525	0.98	0
0.56	0.98	0
0.595	0.98	0
0.63	0.98	1
0.665	0.98	1
0.7	0.98	1
0.735	0.98	1
0.77	0.98	1
0.805	0.98	1
0.84	0.98	1
0.875	0.98	1
0.91	0.98	1
0.945	0.98	1
0.98	0.98	1
0.98719	0.95786	1
0.32455	0.95786	1
0.20066	0.95786	1
0.75998	0.95786	1
0.30843	0.95786	1
0.52281	0.95786	0
0.89671	0.95786	1
0.36156	0.95786	1
0.32787	0.95786	1
0.8639	0.95786	1
0.90651	0.95786	1
0.7712	0.95786	1
0.37149	0.95786	1
0.2284	0.95786	1
0.6114	0.95786	1
0.67568	0.95786	1
0.53689	0.95786	0
0.97709	0.95786	1
0.08806	0.95786	1
0.64825	0.95786	1
0.41324	0.95786	0
0.49438	0.95786	0
0.85759	0.95786	1
0.62224	0.95786	1
0.80181	0.95786	1
0.703	0.95786	1
0.021112	0.95786	1
0.81664	0.95786	1
0.55414	0.95786	0
0.66852	0.95786	1
0.76454	0.95786	1
0.3967	0.95786	1
0.39301	0.95786	1
0.88906	0.95786	1
0.74977	0.95786	1
0.84216	0.95786	1
0.79133	0.95786	1
0.89182	0.95786	1
0.64262	0.95786	1
0.91821	0.95786	1
0.88492	0.95786	1
0.70423	0.95786	1
0.22644	0.95786	1
0.69164	0.95786	1
0.87392	0.95786	1
0.76206	0.95786	1
0.86021	0.95786	1
0.18809	0.95786	1
0.81305	0.95786	1
0.13965	0.95786	1
0.10621	0.95786	1
0.16453	0.95786	1
0.77386	0.95786	1
0.93444	0.95786	1
0.97176	0.95786	1
0.63362	0.95786	1
0.64859	0.95786	1
0.022061	0.95786	1
0.58245	0.95786	0
0.31792	0.95786	1
0.3585	0.95786	1
0.027594	0.95786	1
0.51126	0.95786	0
0.79167	0.95786	1
0.5588	0.95786	0
0.97839	0.95786	1
0.83948	0.95786	1
0.55047	0.95786	0
0.94836	0.95786	1
0.92418	0.95786	1
0.75537	0.95786	1
0.014608	0.95786	1
0.57569	0.95786	0
0.78277	0.95786	1
0.70718	0.95786	1
0.24166	0.95786	1
0.18738	0.95786	1
0.40519	0.95786	0
0.23785	0.95786	1
0.62639	0.95786	1
0.95041	0.95786	1
0.61794	0.95786	1
0.8125	0.95786	1
0.59675	0.95786	0
0.8388	0.95786	1
0.14114	0.95786	1
0.60479	0.95786	1
0.1013	0.95786	1
0.42988	0.95786	0
0.62538	0.95786	1
0.92588	0.95786	1
0.34614	0.95786	1
0.54581	0.95786	0
0.24798	0.95786	1
0.075927	0.95786	1
0.89021	0.95786	1
0.81708	0.95786	1
0.94469	0.95786	1
0.31279	0.95786	1
0.37552	0.95786	1
0.53624	0.95786	0
0.24385	0.95786	1
0.22776	0.95786	1
0.50264	0.95786	0
0.70419	0.95786	1
0.80153	0.95786	1
0.22578	0.95786	1
0.19441	0.95786	1
0.071931	0.95786	1
0.72145	0.95786	1
0.67282	0.95786	1
0.48388	0.95786	0
0.78649	0.95786	1
0.19749	0.95786	1
0.36565	0.95786	1
0.63421	0.95786	1
0.80963	0.95786	1
0.72341	0.95786	1
0.87418	0.95786	1
0.076541	0.95786	1
0.52053	0.95786	0
0.74865	0.95786	1
0.43097	0.95786	0
0.011506	0.95786	1
0.86876	0.95786	1
0.87476	0.95786	1
0.74081	0.95786	1
0.31845	0.95786	1
0.68588	0.95786	1
0.048386	0.95786	1
0.98569	0.95786	1
0.70965	0.95786	1
0.84873	0.95786	1
0.62539	0.95786	1
0.26518	0.95786	1
0.81485	0.95786	1
0.37345	0.95786	1
0.40848	0.95786	0
0.4567	0.95786	0
0.78682	0.95786	1
0.5459	0.95786	0
0.31252	0.95786	1
0.96586	0.95786	1
0.50423	0.95786	0
0.52805	0.95786	0
0.12958	0.95786	1
0.25613	0.95786	1
0.65591	0.95786	1
0.51735	0.95786	0
0.001308	0.95786	1
0.98719	0.17683	1
0.32455	0.17683	1
0.20066	0.17683	1
0.75998	0.17683	1
0.30843	0.17683	1
0.52281	0.17683	0
0.89671	0.17683	1
0.36156	0.17683	0
0.32787	0.17683	1
0.8639	0.17683	1
0.90651	0.17683	1
0.7712	0.17683	1
0.37149	0.17683	0
0.2284	0.17683	1
0.6114	0.17683	0
0.67568	0.17683	1
0.53689	0.17683	0
0.97709	0.17683	1
0.08806	0.17683	1
0.64825	0.17683	1
0.41324	0.17683	0
0.49438	0.17683	0
0.85759	0.17683	1
0.62224	0.17683	0
0.80181	0.17683	1
0.703	0.17683	1
0.021112	0.17683	1
0.81664	0.17683	1
0.55414	0.17683	0
0.66852	0.17683	1
0.76454	0.17683	1
0.3967	0.17683	0
0.39301	0.17683	0
0.88906	0.17683	1
0.74977	0.17683	1
0.84216	0.17683	1
0.79133	0.17683	1
0.89182	0.17683	1
0.64262	0.17683	1
0.91821	0.17683	1
0.88492	0.17683	1
0.70423	0.17683	1
0.22644	0.17683	1
0.69164	0.17683	1
0.87392	0.17683	1
0.76206	0.17683	1
0.86021	0.17683	1
0.18809	0.17683	1
0.81305	0.17683	1
0.13965	0.17683	1
0.10621	0.17683	1
0.16453	0.17683	1
0.77386	0.17683	1
0.93444	0.17683	1
0.97176	0.17683	1
0.63362	0.17683	0
0.64859	0.17683	1
0.022061	0.17683	1
0.58245	0.17683	0
0.31792	0.17683	1
0.3585	0.17683	1
0.027594	0.17683	1
0.51126	0.17683	0
0.79167	0.17683	1
0.5588	0.17683	0
0.97839	0.17683	1
0.83948	0.17683	1
0.55047	0.17683	0
0.94836	0.17683	1
0.92418	0.17683	1
0.75537	0.17683	1
0.014608	0.17683	1
0.57569	0.17683	0
0.78277	0.17683	1
0.70718	0.17683	1
0.24166	0.17683	1
0.18738	0.17683	1
0.40519	0.17683	0
0.23785	0.17683	1
0.62639	0.17683	0
0.95041	0.17683	1
0.61794	0.17683	0
0.8125	0.17683	1
0.59675	0.17683	0
0.8388	0.17683	1
0.14114	0.17683	1
0.60479	0.17683	0
0.1013	0.17683	1
0.42988	0.17683	0
0.62538	0.17683	0
0.92588	0.17683	1
0.34614	0.17683	1
0.54581	0.17683	0
0.24798	0.17683	1
0.075927	0.17683	1
0.89021	0.17683	1
0.81708	0.17683	1
0.94469	0.17683	1
0.31279	0.17683	1
0.37552	0.17683	0
0.53624	0.17683	0
0.24385	0.17683	1
0.22776	0.17683	1
0.50264	0.17683	0
0.70419	0.17683	1
0.80153	0.17683	1
0.22578	0.17683	1
0.19441	0.17683	1
0.071931	0.17683	1
0.72145	0.17683	1
0.67282	0.17683	1
0.48388	0.17683	0
0.78649	0.17683	1
0.19749	0.17683	1
0.36565	0.17683	0
0.63421	0.17683	0
0.80963	0.17683	1
0.72341	0.17683	1
0.87418	0.17683	1
0.076541	0.17683	1
0.52053	0.17683	0
0.74865	0.17683	1
0.43097	0.17683	0
0.011506	0.17683	1
0.86876	0.17683	1
0.87476	0.17683	1
0.74081	0.17683	1
0.31845	0.17683	1
0.68588	0.17683	1
0.048386	0.17683	1
0.98569	0.17683	1
0.70965	0.17683	1
0.84873	0.17683	1
0.62539	0.17683	0
0.26518	0.17683	1
0.81485	0.17683	1
0.37345	0.17683	0
0.40848	0.17683	0
0.4567	0.17683	0
0.78682	0.17683	1
0.5459	0.17683	0
0.31252	0.17683	1
0.96586	0.17683	1
0.50423	0.17683	0
0.52805	0.17683	0
0.12958	0.17683	1
0.25613	0.17683	1
0.65591	0.17683	1
0.51735	0.17683	0
0.001308	0.17683	1
0.98719	0.38562	1
0.32455	0.38562	0
0.20066	0.38562	0
0.75998	0.38562	0
0.30843	0.38562	0
0.52281	0.38562	2
0.89671	0.38562	1
0.36156	0.38562	2
0.32787	0.38562	0
0.8639	0.38562	0
0.90651	0.38562	1
0.7712	0.38562	0
0.37149	0.38562	2
0.2284	0.38562	0
0.6114	0.38562	2
0.67568	0.38562	0
0.53689	0.38562	2
0.97709	0.38562	1
0.08806	0.38562	1
0.64825	0.38562	2
0.41324	0.38562	2
0.49438	0.38562	2
0.85759	0.38562	0
0.62224	0.38562	2
0.80181	0.38562	0
0.703	0.38562	0
0.021112	0.38562	1
0.81664	0.38562	0
0.55414	0.38562	2
0.66852	0.38562	0
0.76454	0.38562	0
0.3967	0.38562	2
0.39301	0.38562	2
0.88906	0.38562	0
0.74977	0.38562	0
0.84216	0.38562	0
0.79133	0.38562	0
0.89182	0.38562	0
0.64262	0.38562	2
0.91821	0.38562	1
0.88492	0.38562	0
0.70423	0.38562	0
0.22644	0.38562	0
0.69164	0.38562	0
0.87392	0.38562	0
0.76206	0.38562	0
0.86021	0.38562	0
0.18809	0.38562	0
0.81305	0.38562	0
0.13965	0.38562	0
0.10621	0.38562	1
0.16453	0.38562	0
0.77386	0.38562	0
0.93444	0.38562	1
0.97176	0.38562	1
0.63362	0.38562	2
0.64859	0.38562	2
0.022061	0.38562	1
0.58245	0.38562	2
0.31792	0.38562	0
0.3585	0.38562	2
0.027594	0.38562	1
0.51126	0.38562	2
0.79167	0.38562	0
0.5588	0.38562	2
0.97839	0.38562	1
0.83948	0.38562	0
0.55047	0.38562	2
0.94836	0.38562	1
0.92418	0.38562	1
0.75537	0.38562	0
0.014608	0.38562	1
0.57569	0.38562	2
0.78277	0.38562	0
0.70718	0.38562	0
0.24166	0.38562	0
0.18738	0.38562	0
0.40519	0.38562	2
0.23785	0.38562	0
0.62639	0.38562	2
0.95041	0.38562	1
0.61794	0.38562	2
0.8125	0.38562	0
0.59675	0.38562	2
0.8388	0.38562	0
0.14114	0.38562	0
0.60479	0.38562	2
0.1013	0.38562	1
0.42988	0.38562	2
0.62538	0.38562	2
0.92588	0.38562	1
0.34614	0.38562	2
0.54581	0.38562	2
0.24798	0.38562	0
0.075927	0.38562	1
0.89021	0.38562	0
0.81708	0.38562	0
0.94469	0.38562	1
0.31279	0.38562	0
0.37552	0.38562	2
0.53624	0.38562	2
0.24385	0.38562	0
0.22776	0.38562	0
0.50264	0.38562	2
0.70419	0.38562	0
0.80153	0.38562	0
0.22578	0.38562	0
0.19441	0.38562	0
0.071931	0.38562	1
0.72145	0.38562	0
0.67282	0.38562	0
0.48388	0.38562	2
0.78649	0.38562	0
0.19749	0.38562	0
0.36565	0.38562	2
0.63421	0.38562	2
0.80963	0.38562	0
0.72341	0.38562	0
0.87418	0.38562	0
0.076541	0.38562	1
0.52053	0.38562	2
0.74865	0.38562	0
0.43097	0.38562	2
0.011506	0.38562	1
0.86876	0.38562	0
0.87476	0.38562	0
0.74081	0.38562	0
0.31845	0.38562	0
0.68588	0.38562	0
0.048386	0.38562	1
0.98569	0.38562	1
0.70965	0.38562	0
0.84873	0.38562	0
0.62539	0.38562	2
0.26518	0.38562	0
0.81485	0.38562	0
0.37345	0.38562	2
0.40848	0.38562	2
0.4567	0.38562	2
0.78682	0.38562	0
0.5459	0.38562	2
0.31252	0.38562	0
0.96586	0.38562	1
0.50423	0.38562	2
0.52805	0.38562	2
0.12958	0.38562	0
0.25613	0.38562	0
0.65591	0.38562	2
0.51735	0.38562	2
0.001308	0.38562	1
0.98719	0.48096	0
0.32455	0.48096	2
0.20066	0.48096	0
0.75998	0.48096	0
0.30843	0.48096	2
0.52281	0.48096	2
0.89671	0.48096	0
0.36156	0.48096	2
0.32787	0.48096	2
0.8639	0.48096	0
0.90651	0.48096	0
0.7712	0.48096	0
0.37149	0.48096	2
0.2284	0.48096	0
0.6114	0.48096	2
0.67568	0.48096	2
0.53689	0.48096	2
0.97709	0.48096	0
0.08806	0.48096	0
0.64825	0.48096	2
0.41324	0.48096	2
0.49438	0.48096	2
0.85759	0.48096	0
0.62224	0.48096	2
0.80181	0.48096	0
